bay,year,date,water_depth_m,sub_depth_m,water_temp,salinty,substrate,grass_cover,shoot_length,seaweed_percent,mussels_pres,gastropods_pres,seastar_pres,caprellidshrimp_pres,telemessus_crab_pres,sponge_pres,Comments
Kinzarof,2010,8/3/2010,0.92,0,11.8,27.4,cobble,0,,95,0,0, ,0,0,0,non-pisaster starfish
Kinzarof,2010,8/3/2010,0.92,0,11.8,27.4,cobble,0,,100,0,0, ,0,1,0,
Kinzarof,2010,8/3/2010,0.92,0,11.8,27.4,cobble,0,,90,0,0,0,0,0,0,non-pisaster starfish
Kinzarof,2010,8/3/2010,0.91,0,11.7,27.5,cobble,0,,50,0,0, ,0,0,0,
Kinzarof,2010,8/3/2010,0.91,0,11.7,27.5,cobble,0,,90,0,0,0,0,0,0,
Kinzarof,2010,8/3/2010,1.03,2,11.8,27.4,cobble,0,,70,0,0,0,0,0,0,"Hermit crabs in area, one clump of eelgrass in area"
Kinzarof,2010,8/3/2010,1.03,2,11.8,27.4,cobble,0,,60,0,0,0,0,0,0,"Hermit crabs in area, one clump of eelgrass in area"
Kinzarof,2010,8/3/2010,1.03,2,11.8,27.4,cobble,0,,50,0,0,0,0,0,0,"Hermit crabs in area, one clump of eelgrass in area"
Kinzarof,2010,8/3/2010,1.03,2,11.8,27.4,cobble,0,,30,0,0,0,0,0,0,"""10% dist"" under seaweeds, Hermit crabs in area, one clump o"
Kinzarof,2010,8/28/2010,1.09,0,11.1,27.6,cobble,0,,20,0,1,0,0,0,0,"temperature decreasing consistently, Salinity increasing"
Kinzarof,2010,8/4/2010,1.01,0,11.2,27.9,cobble,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.01,0,11.2,27.9,cobble,0,,30,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.01,0,11.2,27.9,cobble,0,,20,0,0,0,0,0,0,
Kinzarof,2010,8/4/2010,1.01,0,11.2,27.9,cobble,0,,15,0,0, ,0,0,0,
Kinzarof,2010,8/2/2010,1.58,0,12.5,26.3,cobble,0,,100,0,0,0,0,0,0,"""crab"""
Kinzarof,2010,8/2/2010,1.58,0,12.5,26.3,cobble,0,,60,0,0,0,0,0,0,
Kinzarof,2010,8/2/2010,1.58,0,12.5,26.3,cobble,0,,80,0,0,0,0,0,0,
Kinzarof,2010,8/2/2010,1.58,0,12.5,26.3,cobble,0,,100,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,1.46,3, , ,cobble,0, ,0,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/6/2019,1.46,3, , ,cobble,0, ,0,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/6/2019,1.46,3, , ,cobble,0, ,0,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/6/2019,1.46,3, , ,cobble,0, ,0,0,0,0,0,0,0,CTD cast
Kinzarof,2019,8/7/2019,0.77,0,14.9,28.7,cobble,0, ,30,0,0,0,0,0,0,light measurement made 6cm off bottom in open area
Kinzarof,2019,8/7/2019,0.77,0,14.9,28.7,cobble,0, ,20,0,0,0,1,0,0,light measurement made 6cm off bottom in open area
Kinzarof,2019,8/7/2019,0.77,0,14.9,28.7,cobble,0, ,20,0,0,0,1,0,0,light measurement made 6cm off bottom in open area
Kinzarof,2019,8/7/2019,0.77,0,14.9,28.7,cobble,0, ,10,0,0,0,1,0,0,light measurement made 6cm off bottom in open area
Kinzarof,2019,8/7/2019,0.21,0, , ,cobble,0, ,5,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.21,0, , ,cobble,0, ,40,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.21,0, , ,cobble,0, ,1,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.21,0, , ,cobble,0, ,1,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.86,2,16.1,29.2,cobble,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.86,2,16.1,29.2,cobble,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019, , ,15.9,28.7,cobble,0, ,10,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019, , ,15.9,28.7,cobble,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019, , ,15.9,28.7,cobble,0, ,50,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.55,0,15.3,28.5,cobble,0, ,100,0,0,0,0,0,0,light measurement made at the bottom in open area
Kinzarof,2019,8/7/2019,0.55,0,15.3,28.5,cobble,0, ,100,0,0,0,0,0,0,light measurement made at the bottom in open area
Kinzarof,2019,8/7/2019,0.55,0,15.3,28.5,cobble,0, ,100,0,0,0,0,0,0,light measurement made at the bottom in open area
Kinzarof,2019,8/7/2019,0.55,0,15.3,28.5,cobble,0, ,100,0,0,0,0,0,0,light measurement made at the bottom in open area
Kinzarof,2019,8/7/2019,1.42,6,15.8,28.7,cobble,0, ,85,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.42,6,15.8,28.7,cobble,0, ,60,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.42,6,15.8,28.7,cobble,0, ,50,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.42,6,15.8,28.7,cobble,0, ,60,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.57,2,15.5,29.2,cobble,0, ,5,0,0,0,0,0,0,Chlorophyll A at 1.5
Kinzarof,2019,8/7/2019,1.57,2,15.5,29.2,cobble,0, ,10,0,0,0,0,0,0,Chlorophyll A at 1.5
Kinzarof,2019,8/7/2019,1.57,2,15.5,29.2,cobble,0, ,10,0,0,0,0,0,0,Chlorophyll A at 1.5
Kinzarof,2019,8/7/2019,1.57,2,15.5,29.2,cobble,0, ,5,0,0,0,0,0,0,Chlorophyll A at 1.5
Kinzarof,2019,8/6/2019,0.68,5,16.6,27,cobble,0, ,20,0,0,0,0,1,0,depth sensor deployed for the day
Kinzarof,2019,8/6/2019,0.93,0,15.7,28.5,cobble,0, ,40,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,0.93,0,15.7,28.5,cobble,0, ,10,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,0.93,0,15.7,28.5,cobble,0, ,30,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,0.93,0,15.7,28.5,cobble,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,1.15,0,15.8,28.6,cobble,0, ,20,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,1.15,0,15.8,28.6,cobble,0, ,15,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,1.15,0,15.8,28.6,cobble,0, ,15,0,0,0,0,0,0,
Kinzarof,2019,8/6/2019,1.15,0,15.8,28.6,cobble,0, ,35,0,0,0,0,0,0,
Izembek,2008,8/1/2008,0.35,0,12.4,31.6,cobble/sand,0,,80, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.35,0,12.4,31.6,cobble/sand,0,,80, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.35,0,12.4,31.6,cobble/sand,0,,60, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.35,0,12.4,31.6,cobble/sand,0,,40, ,0,0, ,0,0,
Izembek,2007,8/7/2007,0.43, ,17.3,16.8,mud,0,, , , , , , , ,Ruppia present at 5% cover
Izembek,2007,8/7/2007,0.43, ,17.3,16.8,mud,0,, , , , , , , ,Ruppia present at 5% cover
Izembek,2007,8/7/2007,0.43, ,17.3,16.8,mud,0,, , , , , , , ,Ruppia present at 5% cover
Izembek,2007,8/7/2007,0.43, ,17.3,16.8,mud,0,, , , , , , , ,Ruppia present at 5% cover
Izembek,2007,8/7/2007,0.75, ,15.4,16.7,mud,0,, , , , , , , ,
Izembek,2007,8/7/2007,0.75, ,15.4,16.7,mud,0,, , , , , , , ,
Izembek,2007,8/7/2007,0.75, ,15.4,16.7,mud,0,, , , , , , , ,
Izembek,2007,8/7/2007,0.75, ,15.4,16.7,mud,0,, , , , , , , ,
Izembek,2007,8/8/2007,0.33, ,22.2,21.2,mud,0,, , , , , ,0, ,
Izembek,2007,8/8/2007,0.33, ,22.2,21.2,mud,0,, , , , , ,0, ,
Izembek,2007,8/8/2007,0.33, ,22.2,21.2,mud,0,, , , , , ,0, ,
Izembek,2007,8/8/2007,0.33, ,22.2,21.2,mud,0,, , , , , ,0, ,
Izembek,2007,8/10/2007,0.43, ,14,27.4,mud,0,, , , , , , , ,
Izembek,2007,8/10/2007,0.43, ,14,27.4,mud,0,, , , , , , , ,
Izembek,2007,8/10/2007,0.43, ,14,27.4,mud,0,, , , , , , , ,
Izembek,2007,8/10/2007,0.43, ,14,27.4,mud,0,, , , , , , , ,
Izembek,2008,8/2/2008,0.35, ,11.3,6.1,mud,0,,0, ,0,0, ,0,0,"No Zm in AREA, 30m S OF CHANNEL,NEAR PT, Freshwater influenc"
Izembek,2008,8/2/2008,0.35, ,11.3,6.1,mud,0,,0, ,0,0, ,0,0,"No Zm in AREA, 30m S OF CHANNEL,NEAR PT, Freshwater influenc"
Izembek,2008,8/2/2008,0.35, ,11.3,6.1,mud,0,,0, ,0,0, ,0,0,"No Zm in AREA, 30m S OF CHANNEL,NEAR PT, Freshwater influenc"
Izembek,2008,8/2/2008,0.35, ,11.3,6.1,mud,0,,0, ,0,0, ,0,0,"No Zm in AREA, 30m S OF CHANNEL,NEAR PT, Freshwater influenc"
Izembek,2008,8/1/2008, , , , ,mud,0,,0, ,0,0, ,0,0,"EXPOSED MUDFLAT, METHANE/DEAD ORGA"
Izembek,2008,8/1/2008, , , , ,mud,0,,0, ,0,0, ,0,0,"EXPOSED MUDFLAT, METHANE/DEAD ORGA"
Izembek,2008,8/1/2008, , , , ,mud,0,,0, ,0,0, ,0,0,"EXPOSED MUDFLAT, METHANE/DEAD ORGA"
Izembek,2008,8/1/2008, , , , ,mud,0,,0, ,0,0, ,0,0,"EXPOSED MUDFLAT, METHANE/DEAD ORGA"
Izembek,2008,8/1/2008,0.63,10,11.7,26.1,mud,0,,0, ,0,0, ,0,0,"LOW VISIBILITY, MUD & ORGANIC MATT"
Izembek,2008,8/1/2008,0.63,10,11.7,26.1,mud,0,,0, ,0,0, ,0,0,"LOW VISIBILITY, MUD & ORGANIC MATT"
Izembek,2008,8/1/2008,0.63,10,11.7,26.1,mud,0,,0, ,0,0, ,0,0,"LOW VISIBILITY, MUD & ORGANIC MATT"
Izembek,2008,8/1/2008,0.63,10,11.7,26.1,mud,0,,0, ,0,0, ,0,0,"LOW VISIBILITY, MUD & ORGANIC MATT"
Izembek,2008,8/1/2008,0.3, ,11.4,25.7,mud,0,,0, , , , , , ,"NO LIVE EELGRASS PRESENT, A FEW DE"
Izembek,2008,8/1/2008,0.3, ,11.4,25.7,mud,0,,0, , , , , , ,"NO LIVE EELGRASS PRESENT, A FEW DE"
Izembek,2008,8/1/2008,0.3, ,11.4,25.7,mud,0,,0, , , , , , ,"NO LIVE EELGRASS PRESENT, A FEW DE"
Izembek,2008,8/1/2008,0.3, ,11.4,25.7,mud,0,,0, , , , , , ,"NO LIVE EELGRASS PRESENT, A FEW DE"
Izembek,2008,8/1/2008,0.51,2,10.5,24.2,mud,0,,0, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.51,2,10.5,24.2,mud,0,,0, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.51,2,10.5,24.2,mud,0,,0, ,0,0, ,0,0,
Izembek,2008,8/1/2008,0.51,2,10.5,24.2,mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/4/2009,1.8,40,11.1,37.9,mud,0,,2, ,0,0, ,0,0,
Izembek,2009,8/4/2009,1.8,40,11.1,37.9,mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/4/2009,1.8,40,11.1,37.9,mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/4/2009,1.8,40,11.1,37.9,mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/21/2009,1.99,15,11,28.4,mud,0,,0, ,0,0, ,0,0,"ZM patchy in area, no ZM on PT"
Izembek,2009,8/21/2009,1.99,15,11,28.4,mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/21/2009,1.99,15,11,28.4,mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/21/2009,1.99,15,11,28.4,mud,0,,0, ,0,0, ,0,0,
Izembek,2009,8/19/2009,1.13,24,10.8,29.2,mud,0,,75, , , , , , ,
Izembek,2009,8/19/2009,1.13,24,10.8,29.2,mud,0,,75, , , , , , ,
Izembek,2009,8/19/2009,1.13,24,10.8,29.2,mud,0,,70, , , , , , ,
Izembek,2009,8/19/2009,1.13,24,10.8,29.2,mud,0,,70, , , , , , ,
Izembek,2010,9/11/2010,1.84,2, , ,mud,0,,0,0,0,0,0,0,0,
Izembek,2010,9/11/2010,0.16,6, , ,mud,0,,100,0,0,0,0,0,0,bivalve burrows
Izembek,2010,9/11/2010,0.16,6, , ,mud,0,,100,0,0,0,0,0,0,bivalve burrows
Izembek,2010,9/11/2010,0.16,6, , ,mud,0,,100,0,0,0,0,0,0,bivalve burrows
Izembek,2010,9/11/2010,0.16,6, , ,mud,0,,100,0,0,0,0,0,0,bivalve burrows
Izembek,2010,8/12/2010,0.78,23,11.3,26.9,mud,0,,60,0,1,0,0,0,0,lots of dead eelgrass with green a
Izembek,2010,8/12/2010,0.78,23,11.3,26.9,mud,0,,30,0,1,0,0,0,0,piles of debris: dead eelgrass dri
Izembek,2010,8/12/2010,0.78,23,11.3,26.9,mud,0,,15,0,1,0,0,0,0,piles of debris: dead eelgrass dri
Izembek,2010,9/14/2010,0.55,22,12.4, ,mud,0,,0,0,0,0,0,0,0,
Izembek,2010,9/14/2010,0.55,22,12.4, ,mud,0,,0,0,0,0,0,0,0,
Izembek,2010,9/14/2010,0.55,22,12.4, ,mud,0,,0,0,0,0,0,0,0,
Izembek,2011,7/26/2011,1.54,30,9.5,27.9,mud,0,,51,0,0,0,0,0,0,
Izembek,2011,7/26/2011,1.54,30,9.5,27.9,mud,0,,35,0,0,0,0,0,0,
Izembek,2011,7/25/2011,0.94,10, , ,mud,0,,40,0,0,0,0,0,0,APPROX ZM MEASUREMENTS:~6CM
Izembek,2011,7/25/2011,0.94,10, , ,mud,0,,30,0,0,0,0,0,0,APPROX ZM MEASUREMENTS:~6CM
Izembek,2011,7/25/2011,0.78,15, , ,mud,0,,0,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.7,16,9,29.7,mud,0,,45,0,0,0,0,0,1,
Izembek,2011,7/27/2011,0.7,16,9,29.7,mud,0,,30,0,0,0,0,0,0,
Izembek,2011,7/27/2011,0.7,16,9,29.7,mud,0,,40,0,0,0,0,0,0,
Izembek,2015,7/11/2015,1.24,3,12.5,29.3,mud,0, ,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.54,8,13.5,29.6,mud,0, ,10,0,0,0, ,0,0,
Izembek,2016,7/21/2016,0.67,5,14.1,30,mud,0, ,0,0,0,0,0,0,0,
Izembek,2016,7/21/2016,0.67,5,14.1,30,mud,0, ,1,0,0,0,0,0,0,
Izembek,2016,7/15/2016,0.41,5,14.9,26.9,mud,0, ,0,1,0,0,0,0,0,
Izembek,2016,7/15/2016,0.41,5,14.9,26.9,mud,0, ,0,1,0,0,0,0,1,
Izembek,2016,7/14/2016,0.8,26,15.3,29.6,mud,0, ,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,1,15,16,28.5,mud,0, ,40,0,0,0,0,0,0,
Izembek,2017,7/19/2017,0.57,18,15.9,29.9,mud,0, ,1,0,0,0,0,0,0,
Izembek,2017,7/19/2017,0.57,18,15.9,29.9,mud,0, ,1,0,0,0,1,0,0,
Izembek,2017,7/20/2017,1.09,13,13.5,28.5,mud,0, ,0,0,0,0,0,0,0,
Izembek,2018,8/15/2018,0.81,3,11.5,29.6,mud,0, ,0,0,0,0,0,0,0,
Izembek,2018,8/15/2018,0.81,3,11.5,29.6,mud,0, ,0,0,0,0,0,0,0,
Kinzarof,2008,8/8/2008,1.82,0,15.9,30,mud,0,,30,0,0,0, ,0,0,BROKEN SHELLS IN ALL. 1 CLUMP OF EELGRASS IN AREA.
Kinzarof,2008,8/8/2008,1.82,0,15.9,30,mud,0,,10,0,0,0, ,0,0,BROKEN SHELLS IN ALL. 1 CLUMP OF EELGRASS IN AREA.
Kinzarof,2008,8/8/2008,1.82,0,15.9,30,mud,0,,20,0,0,0, ,0,0,BROKEN SHELLS IN ALL. 1 CLUMP OF EELGRASS IN AREA.
Kinzarof,2008,8/8/2008,1.82,0,15.9,30,mud,0,,10,0,0,0, ,0,0,BROKEN SHELLS IN ALL. 1 CLUMP OF EELGRASS IN AREA.
Kinzarof,2008,8/8/2008,1.84,0,16.2,30.4,mud,0,,10,0,0,0, ,0,0,SCATTERED CLUMPS OF EELGRASS.
Kinzarof,2008,8/8/2008,1.84,0,16.2,30.4,mud,0,,40,0,0,0, ,0,0,SCATTERED CLUMPS OF EELGRASS.
Kinzarof,2008,8/8/2008,1.84,0,16.2,30.4,mud,0,,20,0,0,0, ,0,0,SCATTERED CLUMPS OF EELGRASS.
Kinzarof,2008,8/8/2008,1.84,0,16.2,30.4,mud,0,,15,0,0,0, ,0,0,SCATTERED CLUMPS OF EELGRASS.
Kinzarof,2008,8/9/2008,1.52, ,15.4,29.5,mud,0,,100,0,0,0, ,0,0,"EELGRASS WITH FILM OF SEDIMENT, CLUMPS OF EELGRASS WITH ALGA"
Kinzarof,2008,8/9/2008,1.52, ,15.4,29.5,mud,0,,100,0,0,0, ,0,0,"EELGRASS WITH FILM OF SEDIMENT, CLUMPS OF EELGRASS WITH ALGA"
Kinzarof,2008,8/8/2008,2.32, ,14.6,30.2,mud,0,,100, ,0,0, ,0,0,CLUMP OF EELGRASS NEARBY TO POINT 547.
Kinzarof,2008,8/8/2008,2.32, ,14.6,30.2,mud,0,,100, ,0,0, ,0,0,CLUMP OF EELGRASS NEARBY TO POINT 547.
Kinzarof,2008,8/8/2008,2.32, ,14.6,30.2,mud,0,,100, ,0,0, ,0,0,CLUMP OF EELGRASS NEARBY TO POINT 547.
Kinzarof,2008,8/8/2008,2.32, ,14.6,30.2,mud,0,,100, ,0,0, ,0,0,CLUMP OF EELGRASS NEARBY TO POINT 547.
Kinzarof,2008,8/9/2008,0.29,20,17.4,29.9,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2008,8/9/2008,0.29,20,17.4,29.9,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2008,8/8/2008,2.14,0,12.9,29.8,mud,0,,100, ,0,0, ,0,0,TOO DEEP FOR QUAD.
Kinzarof,2008,8/8/2008,2.14,0,12.9,29.8,mud,0,,100, ,0,0, ,0,0,TOO DEEP FOR QUAD.
Kinzarof,2008,8/8/2008,2.14,0,12.9,29.8,mud,0,,100, ,0,0, ,0,0,TOO DEEP FOR QUAD.
Kinzarof,2008,8/8/2008,2.14,0,12.9,29.8,mud,0,,100, ,0,0, ,0,0,TOO DEEP FOR QUAD.
Kinzarof,2008,8/8/2008,2.1,0,14,29.6,mud,0,,80, ,0,0, ,0,0,
Kinzarof,2008,8/8/2008,2.1,0,14,29.6,mud,0,,80, ,0,0, ,0,0,
Kinzarof,2008,8/8/2008,2.1,0,14,29.6,mud,0,,80, ,0,0, ,0,0,
Kinzarof,2008,8/8/2008,2.1,0,14,29.6,mud,0,,80, ,0,0, ,0,0,
Kinzarof,2008,8/9/2008,2.49,1,13.9,30.2,mud,0,,100,0,0,0, ,0,0,NO EELGRASS NEAR POINT. SEAWEEDS COMPRISED A THICK MAT COVER
Kinzarof,2008,8/9/2008,2.49,1,13.9,30.2,mud,0,,100,0,0,0, ,0,0,NO EELGRASS NEAR POINT. SEAWEEDS COMPRISED A THICK MAT COVER
Kinzarof,2008,8/9/2008,2.49,1,13.9,30.2,mud,0,,100,0,0,0, ,0,0,NO EELGRASS NEAR POINT. SEAWEEDS COMPRISED A THICK MAT COVER
Kinzarof,2008,8/9/2008,2.49,1,13.9,30.2,mud,0,,100,0,0,0, ,0,0,NO EELGRASS NEAR POINT. SEAWEEDS COMPRISED A THICK MAT COVER
Kinzarof,2008,8/7/2008,0.84,11,15.1,31.4,mud,0,,5,0,0,0, ,0,0,"VERY SPARCE EELGRASS IN AREA, SILTY, HIGH TIDE."
Kinzarof,2008,8/8/2008,2.48, ,14.1,29.8,mud,0,, , ,0,0, ,0,0,"TOO DEEP TO DIVE, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.48, ,14.1,29.8,mud,0,, , ,0,0, ,0,0,"TOO DEEP TO DIVE, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.48, ,14.1,29.8,mud,0,, , ,0,0, ,0,0,"TOO DEEP TO DIVE, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.48, ,14.1,29.8,mud,0,, , ,0,0, ,0,0,"TOO DEEP TO DIVE, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.58, ,14.7,29.9,mud,0,, , ,0,0, ,0,0,"TOO DEEP FOR QUAD, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.58, ,14.7,29.9,mud,0,, , ,0,0, ,0,0,"TOO DEEP FOR QUAD, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.58, ,14.7,29.9,mud,0,, , ,0,0, ,0,0,"TOO DEEP FOR QUAD, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.58, ,14.7,29.9,mud,0,, , ,0,0, ,0,0,"TOO DEEP FOR QUAD, FILM OF ALGAE ON MUD."
Kinzarof,2008,8/8/2008,2.38, ,14.6,29.7,mud,0,, , ,0,0, ,0,0,SAME AS 612.
Kinzarof,2008,8/8/2008,2.38, ,14.6,29.7,mud,0,, , ,0,0, ,0,0,SAME AS 612.
Kinzarof,2008,8/8/2008,2.38, ,14.6,29.7,mud,0,, , ,0,0, ,0,0,SAME AS 612.
Kinzarof,2008,8/8/2008,2.38, ,14.6,29.7,mud,0,, , ,0,0, ,0,0,SAME AS 612.
Kinzarof,2009,8/9/2009,1.99,0,12.8,26.1,mud,0,,60,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,1.99,0,12.8,26.1,mud,0,,30,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,2.3,5, , ,mud,0,,100,0,0,0, ,0,0,flounder in plot
Kinzarof,2009,8/11/2009,2.3,5, , ,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,2.3,5, , ,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/11/2009,2.3,5, , ,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/10/2009,1.28,0,11.2,26.2,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,0.64,13, , ,mud,0,,0,0,0,0, ,0,0,all mud
Kinzarof,2009,8/9/2009,0.64,13, , ,mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,0.64,13, , ,mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/9/2009,0.64,13, , ,mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,0.74,9,12.9,27.6,mud,0,,45,0,0,0, ,0,0,"small fish in SE (pocher?), ZM likely annuals"
Kinzarof,2009,8/18/2009,1.4,6,13.1,27.1,mud,0,,0,0,0,0, ,0,0,"visibility poor, water trubid, not typical rhodolith habitat"
Kinzarof,2009,8/18/2009,1.4,6,13.1,27.1,mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.4,6,13.1,27.1,mud,0,,0,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.4,6,13.1,27.1,mud,0,,10,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,0.99,31,12.4,25.4,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2009,8/18/2009,1.29,8,12.5,24.2,mud,0,,100,0,0,0, ,0,0,
Kinzarof,2010,8/18/2010,1.21,1, , ,mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/18/2010,1.21,1, , ,mud,0,,100,0,1,0,0,0,0,
Kinzarof,2010,8/18/2010,1.4,6,10.7,27.3,mud,0,,50,0,0,0,0,0, ,
Kinzarof,2010,8/18/2010,1.4,6,10.7,27.3,mud,0,,85,0,0, ,1,0, ,Chordaria and Eudesme also present
Kinzarof,2010,8/18/2010,1.4,6,10.7,27.3,mud,0,,85,0,0,0,1,0, ,Desmarestia viridis present
Kinzarof,2010,8/18/2010,0.71,3, , ,mud,0,,100,0,0,0,0,0,0,"""FFB""= Polysiphonia"
Kinzarof,2010,8/18/2010,0.71,3, , ,mud,0,,100,0,0,0,0,0,0,"""FFB""= Polysiphonia"
Kinzarof,2010,8/26/2010,0.95,4,12.7,25.3,mud,0,,20,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,0.95,4,12.7,25.3,mud,0,,10,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,0.95,4,12.7,25.3,mud,0,,10,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,0.44,16,13.4,23.7,mud,0,,0,0,0,0,0,0,0,Mudflat
Kinzarof,2010,8/26/2010,0.44,16,13.4,23.7,mud,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,0.44,16,13.4,23.7,mud,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,0.44,16,13.4,23.7,mud,0,,0,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,2.35,2,12.2,26.6,mud,0,,100,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,2.35,2,12.2,26.6,mud,0,,90,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,0.32,10,14.1,16.5,mud,0,,0,0,0,0,0,0,0,Mudflat
Kinzarof,2010,8/26/2010,0.32,10,14.1,16.5,mud,0,,0,0,0,0,0,0,0,Mudflat
Kinzarof,2010,8/26/2010,0.32,10,14.1,16.5,mud,0,,0,0,0,0,0,0,0,Mudflat
Kinzarof,2010,8/26/2010,0.32,10,14.1,16.5,mud,0,,0,0,0,0,0,0,0,Mudflat
Kinzarof,2010,8/18/2010,1.55,2, , ,mud,0,,50,0,0, ,0,0,0,
Kinzarof,2010,8/28/2010,0.76,8,13.1,24.8,mud,0,,10,0,0,0,0,0,0,
Kinzarof,2010,8/26/2010,1.38,0,12.1,27.1,mud,0,,100,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,0.46,0,15,28.6,mud,0, ,20,0,1,0,1,0,0,light measurement made 10cm off bottom in open area
Kinzarof,2019,8/7/2019,1.1,23,16.2,28.1,mud,0, ,100,0,0,0,0,1,0,
Kinzarof,2019,8/7/2019,1.1,23,16.2,28.1,mud,0, ,100,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.1,23,16.2,28.1,mud,0, ,100,0,0,0,0,1,0,
Kinzarof,2019,8/7/2019,1.1,23,16.2,28.1,mud,0, ,100,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.16,5,16.9,27.7,mud,0, ,0,0,0,0,0,1,0,
Kinzarof,2019,8/7/2019,1.16,5,16.9,27.7,mud,0, ,5,0,0,0,0,1,0,
Kinzarof,2019,8/7/2019,1.16,5,16.9,27.7,mud,0, ,0,0,0,0,0,0,0,
Kinzarof,2019,8/7/2019,1.16,5,16.9,27.7,mud,0, ,0,0,0,0,0,1,0,
Izembek,2008,8/2/2008,0.36,0,11.3,21.1,mud/sand,0,,0, ,0,0, ,0,0,
Izembek,2008,8/2/2008,0.36,0,11.3,21.1,mud/sand,0,,0, ,0,0, ,0,0,
Izembek,2008,8/2/2008,0.36,0,11.3,21.1,mud/sand,0,,0, ,0,0, ,0,0,
